20,2020-03-29 23:55:02,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_0|c2,exp1_pp1a
20,2020-03-29 23:55:05,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c2,exp1_pp1a
20,2020-03-29 23:55:08,correct|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0-s,exp1_pp1a
127,2020-03-30 01:49:12,start|3_0-0_0-6_0-8_0-2_0-4_0-1_0-9_0-5_0|-|c0,exp1_pp1a
127,2020-03-30 01:49:14,move|3_0-0_0-6_0-8_0-2_0-1_0-9_0-5_0|4_1|c0,exp1_pp1a
127,2020-03-30 01:49:16,move|3_0-6_0-8_0-2_0-1_0-9_0-5_0|0_0-4_1|c0,exp1_pp1a
127,2020-03-30 01:49:19,move|6_0-8_0-2_0-1_0-9_0-5_0|0_0-3_1-4_1|c0,exp1_pp1a
127,2020-03-30 01:49:21,move|6_0-8_0-2_0-1_0-9_0-5_0|0_0-3_1-4_2|c0,exp1_pp1a
127,2020-03-30 01:49:24,move|8_0-2_0-1_0-9_0-5_0|0_0-3_1-4_2-6_2|c0,exp1_pp1a
127,2020-03-30 01:50:48,move|8_0-2_0-9_0-5_0|0_0-1_1-3_1-4_2-6_2|c0,exp1_pp1a
127,2020-03-30 01:50:53,move|2_0-9_0-5_0|0_0-1_1-3_1-4_2-8_3-6_2|c0,exp1_pp1a
127,2020-03-30 01:51:00,incorrect|2_0-9_0-5_0|0_0-1_1-3_1-4_2-8_3-6_2|c1,exp1_pp1a
127,2020-03-30 01:51:18,move|2_0-5_0|0_0-1_1-3_1-4_2-8_3-6_2-9_2|c1,exp1_pp1a
127,2020-03-30 01:51:20,incorrect|2_0-5_0|0_0-1_1-3_1-4_2-8_3-6_2-9_2|c2,exp1_pp1a
127,2020-03-30 01:51:29,move|2_0-5_0|0_0-1_1-3_1-4_2-8_3-9_2-6_2|c2,exp1_pp1a
127,2020-03-30 01:51:30,incorrect|2_0-5_0|0_0-1_1-3_1-4_2-8_3-9_2-6_2|c3,exp1_pp1a
127,2020-03-30 01:51:34,move|2_0-5_0|0_0-1_1-3_1-4_2-8_3-6_1-9_2|c3,exp1_pp1a
127,2020-03-30 01:51:35,incorrect|2_0-5_0|0_0-1_1-3_1-4_2-8_3-6_1-9_2|c4,exp1_pp1a
127,2020-03-30 01:51:39,removedIndentation|2_0-5_0|0_0-1_1-3_1-4_2-8_3-6_1-9_2|i-c4,exp1_pp1a
127,2020-03-30 01:51:53,move|2_0-5_0|0_0-1_0-3_0-4_0-6_0-8_0-9_0|i-c4,exp1_pp1a
127,2020-03-30 01:52:00,correct|2_0-5_0|0_0-1_0-3_0-4_0-6_0-8_0-9_0|i-c0-s,exp1_pp1a
30,2020-03-30 03:40:22,start|1_0-6_0-7_0-0_0-4_0-2_0-3_0-8_0-9_0|-|c0,exp1_pp1a
30,2020-03-30 03:40:23,move|1_0-6_0-7_0-4_0-2_0-3_0-8_0-9_0|0_0|c0,exp1_pp1a
30,2020-03-30 03:40:32,move|1_0-6_0-7_0-4_0-2_0-8_0-9_0|0_0-3_1|c0,exp1_pp1a
30,2020-03-30 03:40:34,move|6_0-7_0-4_0-2_0-8_0-9_0|0_0-1_1-3_1|c0,exp1_pp1a
30,2020-03-30 03:40:38,move|6_0-7_0-2_0-8_0-9_0|0_0-1_1-3_1-4_2|c0,exp1_pp1a
30,2020-03-30 03:40:42,move|7_0-2_0-8_0-9_0|0_0-1_1-3_1-4_2-6_3|c0,exp1_pp1a
30,2020-03-30 03:40:44,move|7_0-2_0-9_0|0_0-1_1-3_1-4_2-6_3-8_2|c0,exp1_pp1a
30,2020-03-30 03:40:47,move|7_0-2_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0,exp1_pp1a
30,2020-03-30 03:40:48,correct|7_0-2_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0-s,exp1_pp1a
123,2020-03-30 09:15:37,start|7_0-9_0-3_0-4_0-1_0-6_0-0_0-8_0-2_0-5_0|-|c0,exp1_pp1a
123,2020-03-30 09:15:38,move|7_0-9_0-3_0-4_0-1_0-6_0-8_0-2_0-5_0|0_0|c0,exp1_pp1a
123,2020-03-30 09:15:43,move|7_0-9_0-4_0-1_0-6_0-8_0-2_0-5_0|0_0-3_1|c0,exp1_pp1a
123,2020-03-30 09:15:52,move|7_0-9_0-1_0-6_0-8_0-2_0-5_0|0_0-3_1-4_2|c0,exp1_pp1a
123,2020-03-30 09:16:06,move|7_0-4_0-9_0-1_0-6_0-8_0-2_0-5_0|0_0-3_1|c0,exp1_pp1a
123,2020-03-30 09:16:10,move|7_0-4_0-9_0-1_0-6_0-8_0-2_0|0_0-3_1-5_2|c0,exp1_pp1a
123,2020-03-30 09:16:14,move|7_0-4_0-9_0-1_0-8_0-2_0|0_0-3_1-5_2-6_3|c0,exp1_pp1a
123,2020-03-30 09:16:15,move|7_0-9_0-1_0-8_0-2_0|0_0-3_1-5_2-6_3-4_2|c0,exp1_pp1a
123,2020-03-30 09:16:16,move|9_0-1_0-8_0-2_0|0_0-3_1-5_2-6_3-4_2-7_3|c0,exp1_pp1a
123,2020-03-30 09:16:18,move|1_0-8_0-2_0|0_0-3_1-5_2-6_3-4_2-7_3-9_2|c0,exp1_pp1a
123,2020-03-30 09:16:19,incorrect|1_0-8_0-2_0|0_0-3_1-5_2-6_3-4_2-7_3-9_2|c1,exp1_pp1a
123,2020-03-30 09:16:22,move|1_0-8_0|0_0-2_1-3_1-5_2-6_3-4_2-7_3-9_2|c1,exp1_pp1a
123,2020-03-30 09:16:24,move|1_0-8_0|0_0-2_1-3_1-5_2-6_3-4_2-7_3-9_2|c1,exp1_pp1a
123,2020-03-30 09:16:26,move|8_0|0_0-1_1-2_1-3_1-5_2-6_3-4_2-7_3-9_2|c1,exp1_pp1a
123,2020-03-30 09:16:27,move|8_0-2_0|0_0-1_1-3_1-5_2-6_3-4_2-7_3-9_2|c1,exp1_pp1a
123,2020-03-30 09:16:29,move|2_0|0_0-1_1-3_1-5_2-6_3-4_2-7_3-8_2-9_2|c1,exp1_pp1a
123,2020-03-30 09:16:30,move|2_0|0_0-1_1-3_1-5_2-6_3-4_2-7_3-8_2-9_1|c1,exp1_pp1a
123,2020-03-30 09:16:31,incorrect|2_0|0_0-1_1-3_1-5_2-6_3-4_2-7_3-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:42,move|2_0|0_0-1_1-3_1-5_2-6_3-4_2-7_3-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:52,move|3_0-2_0|0_0-1_1-5_2-6_3-4_2-7_3-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:54,move|3_0-2_0|0_0-1_1-5_1-6_3-4_2-7_3-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:55,move|3_0-2_0|0_0-1_1-5_1-6_2-4_2-7_3-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:56,move|3_0-2_0|0_0-1_1-5_1-6_2-4_1-7_3-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:57,move|3_0-2_0|0_0-1_1-5_1-6_2-4_1-7_2-8_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:58,move|3_0-2_0-8_0|0_0-1_1-5_1-6_2-4_1-7_2-9_1|c2,exp1_pp1a
123,2020-03-30 09:16:59,incorrect|3_0-2_0-8_0|0_0-1_1-5_1-6_2-4_1-7_2-9_1|c3,exp1_pp1a
123,2020-03-30 09:17:05,move|3_0-2_0-8_0|0_0-1_1-5_1-6_2-4_1-7_2-9_1|c3,exp1_pp1a
123,2020-03-30 09:17:07,removedDistractor-5_2|3_0-2_0-8_0|0_0-1_1-5_2-6_2-4_1-7_2-9_1|d5-c3,exp1_pp1a
123,2020-03-30 09:17:12,incorrect|3_0-2_0-5_0-8_0|0_0-1_1-6_2-4_1-7_2-9_1|d5-c4,exp1_pp1a
123,2020-03-30 09:17:15,move|2_0-5_0-8_0|0_0-1_1-3_1-6_2-4_1-7_2-9_1|d5-c4,exp1_pp1a
123,2020-03-30 09:17:19,move|2_0-5_0-8_0-6_0|0_0-1_1-3_1-4_1-7_2-9_1|d5-c4,exp1_pp1a
123,2020-03-30 09:17:19,incorrect|2_0-5_0-8_0-6_0|0_0-1_1-3_1-4_1-7_2-9_1|d5-c5,exp1_pp1a
123,2020-03-30 09:17:25,move|2_0-5_0-6_0|0_0-1_1-3_1-4_1-7_2-8_1-9_1|d5-c5,exp1_pp1a
123,2020-03-30 09:17:26,incorrect|2_0-5_0-6_0|0_0-1_1-3_1-4_1-7_2-8_1-9_1|d5-c6,exp1_pp1a
123,2020-03-30 09:17:28,move|2_0-5_0|0_0-1_1-3_1-4_1-6_2-7_2-8_1-9_1|d5-c6,exp1_pp1a
123,2020-03-30 09:17:28,move|2_0-5_0-7_0|0_0-1_1-3_1-4_1-6_2-8_1-9_1|d5-c6,exp1_pp1a
123,2020-03-30 09:17:29,incorrect|2_0-5_0-7_0|0_0-1_1-3_1-4_1-6_2-8_1-9_1|d5-c7,exp1_pp1a
123,2020-03-30 09:17:31,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_2-8_1-9_1|d5-c7,exp1_pp1a
123,2020-03-30 09:17:32,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_1-9_1|d5-c7,exp1_pp1a
123,2020-03-30 09:17:32,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_3-9_1|d5-c7,exp1_pp1a
123,2020-03-30 09:17:33,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_1-9_1|d5-c7,exp1_pp1a
123,2020-03-30 09:17:34,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|d5-c7,exp1_pp1a
123,2020-03-30 09:17:35,correct|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|d5-c0-s,exp1_pp1a
53,2020-03-30 13:24:52,start|1_0-0_0-2_0-5_0-7_0-6_0-4_0-8_0-9_0-3_0|-|c0,exp1_pp1a
53,2020-03-30 13:24:53,move|1_0-2_0-5_0-7_0-6_0-4_0-8_0-9_0-3_0|0_0|c0,exp1_pp1a
53,2020-03-30 13:25:36,move|1_0-2_0-5_0-7_0-6_0-4_0-8_0-9_0|0_0-3_0|c0,exp1_pp1a
53,2020-03-30 13:25:40,move|1_0-2_0-5_0-7_0-6_0-4_0-8_0-9_0|0_0-3_1|c0,exp1_pp1a
53,2020-03-30 13:25:46,move|2_0-5_0-7_0-6_0-4_0-8_0-9_0|0_0-1_1-3_1|c0,exp1_pp1a
53,2020-03-30 13:26:04,move|2_0-5_0-7_0-6_0-8_0-9_0|0_0-1_1-3_1-4_2|c0,exp1_pp1a
53,2020-03-30 13:26:08,move|2_0-5_0-7_0-8_0-9_0|0_0-1_1-3_1-4_2-6_3|c0,exp1_pp1a
53,2020-03-30 13:26:12,move|2_0-5_0-7_0-9_0|0_0-1_1-3_1-4_2-6_3-8_2|c0,exp1_pp1a
53,2020-03-30 13:26:15,move|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0,exp1_pp1a
53,2020-03-30 13:26:21,correct|2_0-5_0-7_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0-s,exp1_pp1a
23,2020-03-30 18:02:25,start|2_0-0_0-7_0-6_0-5_0-9_0-3_0-8_0-4_0-1_0|-|c0,exp1_pp1a
23,2020-03-30 18:02:25,move|2_0-7_0-6_0-5_0-9_0-3_0-8_0-4_0-1_0|0_0|c0,exp1_pp1a
23,2020-03-30 18:02:27,move|7_0-6_0-5_0-9_0-3_0-8_0-4_0-1_0|0_0-2_1|c0,exp1_pp1a
23,2020-03-30 18:02:31,move|7_0-6_0-5_0-9_0-8_0-4_0-1_0|0_0-2_1-3_1|c0,exp1_pp1a
23,2020-03-30 18:02:37,move|7_0-6_0-9_0-8_0-4_0-1_0|0_0-2_1-3_1-5_2|c0,exp1_pp1a
23,2020-03-30 18:03:02,move|7_0-6_0-9_0-8_0-4_0|0_0-2_1-1_2-3_1-5_2|c0,exp1_pp1a
23,2020-03-30 18:03:03,move|7_0-6_0-9_0-8_0-4_0|0_0-2_1-1_1-3_1-5_2|c0,exp1_pp1a
23,2020-03-30 18:03:03,move|7_0-2_0-6_0-9_0-8_0-4_0|0_0-1_1-3_1-5_2|c0,exp1_pp1a
23,2020-03-30 18:03:05,move|7_0-2_0-6_0-9_0-8_0-5_0-4_0|0_0-1_1-3_1|c0,exp1_pp1a
23,2020-03-30 18:03:06,move|7_0-2_0-6_0-9_0-8_0-5_0|0_0-1_1-3_1-4_2|c0,exp1_pp1a
23,2020-03-30 18:03:08,move|7_0-2_0-9_0-8_0-5_0|0_0-1_1-3_1-4_2-6_2|c0,exp1_pp1a
23,2020-03-30 18:03:11,move|7_0-2_0-8_0-5_0|0_0-1_1-3_1-4_2-6_2-9_1|c0,exp1_pp1a
23,2020-03-30 18:03:15,incorrect|7_0-2_0-8_0-5_0|0_0-1_1-3_1-4_2-6_2-9_1|c1,exp1_pp1a
23,2020-03-30 18:03:20,move|7_0-2_0-5_0|0_0-1_1-3_1-4_2-6_2-8_1-9_1|c1,exp1_pp1a
23,2020-03-30 18:03:23,move|7_0-2_0-5_0|0_0-1_1-3_1-4_2-6_2-8_2-9_1|c1,exp1_pp1a
23,2020-03-30 18:03:23,move|7_0-2_0-5_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c1,exp1_pp1a
23,2020-03-30 18:03:24,correct|7_0-2_0-5_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0-s,exp1_pp1a
101,2020-03-30 19:39:37,start|5_0-4_0-3_0-2_0-9_0-7_0-1_0-6_0-0_0-8_0|-|c0,exp1_pp1a
101,2020-03-30 19:39:37,move|4_0-3_0-2_0-9_0-7_0-1_0-6_0-0_0-8_0|5_0|c0,exp1_pp1a
101,2020-03-30 19:39:39,incorrect|4_0-3_0-2_0-9_0-7_0-1_0-6_0-0_0-8_0|5_0|c1,exp1_pp1a
101,2020-03-30 19:39:40,move|4_0-3_0-2_0-9_0-7_0-1_0-0_0-8_0|5_0-6_3|c1,exp1_pp1a
101,2020-03-30 19:39:42,move|4_0-3_0-2_0-9_0-7_0-0_0-8_0|5_0-6_3-1_1|c1,exp1_pp1a
101,2020-03-30 19:39:43,move|4_0-3_0-2_0-9_0-7_0-8_0|5_0-6_3-1_1-0_0|c1,exp1_pp1a
101,2020-03-30 19:39:43,move|4_0-3_0-2_0-9_0-8_0|5_0-6_3-1_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:45,move|4_0-2_0-9_0-8_0|5_0-6_3-1_1-3_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:45,move|2_0-9_0-8_0|5_0-4_0-6_3-1_1-3_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:46,move|2_0-9_0-8_0|5_0-4_0-6_3-1_1-3_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:47,move|2_0-8_0|5_0-4_0-9_0-6_3-1_1-3_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:47,move|2_0|5_0-8_0-4_0-9_0-6_3-1_1-3_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:48,move|-|5_0-2_1-8_0-4_0-9_0-6_3-1_1-3_1-0_0-7_0|c1,exp1_pp1a
101,2020-03-30 19:39:50,incorrect|-|5_0-2_1-8_0-4_0-9_0-6_3-1_1-3_1-0_0-7_0|c2,exp1_pp1a
84,2020-03-30 22:55:02,start|6_0-5_0-7_0-9_0-3_0-2_0-4_0-8_0-0_0-1_0|-|c0,exp1_pp1a
84,2020-03-30 22:55:03,move|6_0-5_0-7_0-9_0-3_0-2_0-4_0-8_0-1_0|0_0|c0,exp1_pp1a
84,2020-03-30 22:55:07,move|6_0-5_0-7_0-9_0-3_0-2_0-4_0-8_0-1_0|0_0|c0,exp1_pp1a
84,2020-03-30 22:55:09,move|5_0-7_0-9_0-3_0-2_0-4_0-8_0-1_0|0_0-6_1|c0,exp1_pp1a
84,2020-03-30 22:55:47,move|7_0-9_0-3_0-2_0-4_0-8_0-1_0|0_0-5_1-6_1|c0,exp1_pp1a
84,2020-03-30 22:55:57,move|5_0-7_0-9_0-3_0-2_0-4_0-8_0-1_0|0_0-6_1|c0,exp1_pp1a
84,2020-03-30 22:56:05,move|5_0-7_0-9_0-3_0-2_0-8_0-1_0|0_0-4_1-6_1|c0,exp1_pp1a
84,2020-03-30 22:56:09,move|5_0-7_0-9_0-3_0-2_0-1_0|0_0-4_1-8_2-6_1|c0,exp1_pp1a
84,2020-03-30 22:56:14,move|5_0-7_0-9_0-3_0-1_0|0_0-2_1-4_1-8_2-6_1|c0,exp1_pp1a
84,2020-03-30 22:56:35,move|5_0-7_0-9_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1|c0,exp1_pp1a
84,2020-03-30 22:56:38,move|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1-9_2|c0,exp1_pp1a
84,2020-03-30 22:56:39,incorrect|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1-9_2|c1,exp1_pp1a
84,2020-03-30 22:56:49,move|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1-9_2|c1,exp1_pp1a
84,2020-03-30 22:56:51,move|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_2-3_1-9_2|c1,exp1_pp1a
84,2020-03-30 22:56:52,incorrect|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_2-3_1-9_2|c2,exp1_pp1a
84,2020-03-30 22:57:02,move|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1-9_2|c2,exp1_pp1a
84,2020-03-30 22:57:03,move|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1-9_1|c2,exp1_pp1a
84,2020-03-30 22:57:07,incorrect|5_0-7_0-1_0|0_0-2_1-4_1-8_2-6_1-3_1-9_1|c3,exp1_pp1a
84,2020-03-30 22:57:11,removedDistractor-2_2|5_0-7_0-1_0|0_0-2_2-4_1-8_2-6_1-3_1-9_1|d2-c3,exp1_pp1a
84,2020-03-30 22:57:19,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_1-3_1-9_1|d2-c3,exp1_pp1a
84,2020-03-30 22:57:20,incorrect|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_1-3_1-9_1|d2-c4,exp1_pp1a
84,2020-03-30 22:57:25,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_2-3_1-9_1|d2-c4,exp1_pp1a
84,2020-03-30 22:57:26,incorrect|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_2-3_1-9_1|d2-c5,exp1_pp1a
84,2020-03-30 22:57:33,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-3_1-9_1-6_1|d2-c5,exp1_pp1a
84,2020-03-30 22:57:34,incorrect|5_0-7_0-2_0|0_0-1_1-4_1-8_2-3_1-9_1-6_1|d2-c6,exp1_pp1a
84,2020-03-30 22:57:43,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-3_0-9_1-6_1|d2-c6,exp1_pp1a
84,2020-03-30 22:57:45,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-3_1-9_1-6_1|d2-c6,exp1_pp1a
84,2020-03-30 22:57:47,move|5_0-7_0-3_0-2_0|0_0-1_1-4_1-8_2-9_1-6_1|d2-c6,exp1_pp1a
84,2020-03-30 22:57:53,move|5_0-7_0-3_0-2_0|0_0-1_1-4_1-8_2-6_2-9_1|d2-c6,exp1_pp1a
84,2020-03-30 22:57:54,incorrect|5_0-7_0-3_0-2_0|0_0-1_1-4_1-8_2-6_2-9_1|d2-c7,exp1_pp1a
84,2020-03-30 22:58:09,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_2-3_1-9_1|d2-c7,exp1_pp1a
84,2020-03-30 22:58:11,move|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_2-3_1-9_2|d2-c7,exp1_pp1a
84,2020-03-30 22:58:12,incorrect|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_2-3_1-9_2|d2-c8,exp1_pp1a
84,2020-03-30 22:58:15,removedIndentation|5_0-7_0-2_0|0_0-1_1-4_1-8_2-6_2-3_1-9_2|d2-i-c8,exp1_pp1a
84,2020-03-30 22:58:19,incorrect|5_0-7_0-2_0|0_0-1_0-4_0-8_0-6_0-3_0-9_0|d2-i-c9,exp1_pp1a
84,2020-03-30 22:58:22,move|5_0-7_0-2_0|0_0-1_0-4_0-8_0-3_0-6_0-9_0|d2-i-c9,exp1_pp1a
84,2020-03-30 22:58:23,incorrect|5_0-7_0-2_0|0_0-1_0-4_0-8_0-3_0-6_0-9_0|d2-i-c10,exp1_pp1a
84,2020-03-30 22:58:25,move|5_0-7_0-2_0|0_0-1_0-4_0-8_0-6_0-3_0-9_0|d2-i-c10,exp1_pp1a
84,2020-03-30 22:58:28,combinedBlocks|5_0-7_0-2_0|0_0-1_0-4_0-8_0-6_0-1003_0-9_0|d2-i-c10,exp1_pp1a
84,2020-03-30 22:58:31,incorrect|5_0-7_0-2_0|0_0-1_3_0-4_0-8_0-6_0-9_0|d2-i-c11,exp1_pp1a
84,2020-03-30 22:58:33,incorrect|5_0-7_0-2_0|0_0-1_3_0-4_0-8_0-6_0-9_0|d2-i-c12,exp1_pp1a
84,2020-03-30 22:58:36,move|5_0-7_0-2_0|0_0-1_3_0-4_0-8_0-9_0-6_0|d2-i-c12,exp1_pp1a
84,2020-03-30 22:58:37,move|5_0-7_0-2_0|0_0-1_3_0-4_0-8_0-6_0-9_0|d2-i-c12,exp1_pp1a
84,2020-03-30 22:58:39,incorrect|5_0-7_0-2_0|0_0-1_3_0-4_0-8_0-6_0-9_0|d2-i-c13,exp1_pp1a
84,2020-03-30 22:58:41,combinedBlocks|5_0-7_0-2_0|0_0-1_3_0-4_0-8_0-1006_0-9_0|d2-i-c13,exp1_pp1a
84,2020-03-30 22:58:44,correct|5_0-7_0-2_0|0_0-1_3_0-4_6_0-8_0-9_0|d2-i-c0-s,exp1_pp1a
73,2020-03-31 00:31:22,start|5_0-4_0-6_0-8_0-1_0-2_0-3_0-0_0-7_0-9_0|-|c0,exp1_pp1a
73,2020-03-31 00:31:28,move|5_0-4_0-6_0-8_0-1_0-2_0-3_0-7_0-9_0|0_0|c0,exp1_pp1a
73,2020-03-31 00:32:13,start|5_0-7_0-1_0-8_0-9_0-4_0-0_0-2_0-3_0-6_0|-|c0,exp1_pp1a
73,2020-03-31 00:32:14,move|5_0-7_0-1_0-8_0-9_0-4_0-2_0-3_0-6_0|0_0|c0,exp1_pp1a
73,2020-03-31 00:32:37,move|5_0-7_0-1_0-8_0-9_0-4_0-2_0-6_0|0_0-3_1|c0,exp1_pp1a
73,2020-03-31 00:32:39,move|7_0-1_0-8_0-9_0-4_0-2_0-6_0|0_0-3_1-5_2|c0,exp1_pp1a
73,2020-03-31 00:32:56,move|7_0-1_0-8_0-9_0-4_0-6_0|0_0-2_1-3_1-5_2|c0,exp1_pp1a
73,2020-03-31 00:33:33,move|7_0-1_0-9_0-4_0-6_0|0_0-2_1-3_1-5_2-8_2|c0,exp1_pp1a
73,2020-03-31 00:33:37,move|7_0-1_0-9_0-4_0-6_0-8_0|0_0-2_1-3_1-5_2|c0,exp1_pp1a
73,2020-03-31 00:33:50,move|7_0-1_0-9_0-4_0-6_0|0_0-2_1-3_1-5_2-8_2|c0,exp1_pp1a
73,2020-03-31 00:33:52,move|7_0-1_0-9_0-4_0-6_0-8_0|0_0-2_1-3_1-5_2|c0,exp1_pp1a
73,2020-03-31 00:33:55,move|7_0-1_0-9_0-4_0-8_0|0_0-2_1-3_1-5_2-6_3|c0,exp1_pp1a
73,2020-03-31 00:33:56,move|7_0-1_0-9_0-4_0|0_0-2_1-3_1-5_2-6_3-8_2|c0,exp1_pp1a
73,2020-03-31 00:34:01,move|7_0-1_0-4_0|0_0-2_1-3_1-5_2-6_3-8_2-9_1|c0,exp1_pp1a
73,2020-03-31 00:34:02,incorrect|7_0-1_0-4_0|0_0-2_1-3_1-5_2-6_3-8_2-9_1|c1,exp1_pp1a
73,2020-03-31 00:34:23,move|7_0-1_0-4_0-2_0|0_0-3_1-5_2-6_3-8_2-9_1|c1,exp1_pp1a
73,2020-03-31 00:34:25,move|7_0-4_0-2_0|0_0-1_1-3_1-5_2-6_3-8_2-9_1|c1,exp1_pp1a
73,2020-03-31 00:34:27,move|7_0-4_0-5_0-2_0|0_0-1_1-3_1-6_3-8_2-9_1|c1,exp1_pp1a
73,2020-03-31 00:34:29,move|7_0-5_0-2_0|0_0-1_1-3_1-4_3-6_3-8_2-9_1|c1,exp1_pp1a
73,2020-03-31 00:34:30,incorrect|7_0-5_0-2_0|0_0-1_1-3_1-4_3-6_3-8_2-9_1|c2,exp1_pp1a
73,2020-03-31 00:34:34,move|7_0-5_0-2_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c2,exp1_pp1a
73,2020-03-31 00:34:35,correct|7_0-5_0-2_0|0_0-1_1-3_1-4_2-6_3-8_2-9_1|c0-s,exp1_pp1a
137,2020-03-31 01:06:48,start|4_0-9_0-6_0-8_0-7_0-0_0-1_0-2_0-5_0-3_0|-|c0,exp1_pp1a
137,2020-03-31 01:06:49,move|9_0-6_0-8_0-7_0-0_0-1_0-2_0-5_0-3_0|4_1|c0,exp1_pp1a
137,2020-03-31 01:06:51,move|4_0-9_0-6_0-8_0-7_0-0_0-1_0-2_0-5_0-3_0|-|c0,exp1_pp1a
137,2020-03-31 01:07:15,move|4_0-9_0-8_0-7_0-0_0-1_0-2_0-5_0-3_0|6_0|c0,exp1_pp1a
137,2020-03-31 01:07:16,move|9_0-8_0-7_0-0_0-1_0-2_0-5_0-3_0|4_0-6_0|c0,exp1_pp1a
137,2020-03-31 01:07:19,move|9_0-8_0-7_0-0_0-1_0-2_0-5_0|3_0-4_0-6_0|c0,exp1_pp1a
137,2020-03-31 01:07:21,move|9_0-8_0-7_0-1_0-2_0-5_0|0_0-3_0-4_0-6_0|c0,exp1_pp1a
137,2020-03-31 01:07:24,move|9_0-8_0-7_0-1_0-5_0|0_0-2_0-3_0-4_0-6_0|c0,exp1_pp1a
76,2020-03-31 01:07:25,start|5_0-8_0-4_0-3_0-0_0-6_0-1_0-2_0-9_0-7_0|-|c0,exp1_pp1a
76,2020-03-31 01:07:25,move|8_0-4_0-3_0-0_0-6_0-1_0-2_0-9_0-7_0|5_1|c0,exp1_pp1a
137,2020-03-31 01:07:26,move|9_0-7_0-1_0-5_0|0_0-2_0-3_0-8_2-4_0-6_0|c0,exp1_pp1a
76,2020-03-31 01:07:27,move|8_0-4_0-3_0-0_0-6_0-1_0-2_0-9_0-7_0|5_0|c0,exp1_pp1a
137,2020-03-31 01:07:28,move|9_0-7_0-1_0-5_0|0_0-2_0-3_0-4_2-8_2-6_0|c0,exp1_pp1a
137,2020-03-31 01:07:29,move|9_0-7_0-1_0-5_0|0_0-2_0-3_0-4_2-8_3-6_0|c0,exp1_pp1a
76,2020-03-31 01:07:29,move|4_0-3_0-0_0-6_0-1_0-2_0-9_0-7_0|5_0-8_0|c0,exp1_pp1a
76,2020-03-31 01:07:30,move|3_0-0_0-6_0-1_0-2_0-9_0-7_0|5_0-8_0-4_0|c0,exp1_pp1a
137,2020-03-31 01:07:31,incorrect|9_0-7_0-1_0-5_0|0_0-2_0-3_0-4_2-8_3-6_0|c1,exp1_pp1a
