19
1
0
16
8
1
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
1
0
6
0
3
3
4
2
0
0
0
0
0
4
2
22
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
37
5
5
6
44
19
37
23
58
5
3
0
2
2
22
64
29
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
46
29
41
25
26
21
28
24
23
5
0
28
29
46
22
56
0
65
20
74
40
0
13
13
1
0
0
0
0
