18
1
0
7
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
4
1
1
2
1
1
2
0
2
2
0
6
3
15
0
0
1
1
3
1
0
1
0
0
0
0
0
1
0
0
0
0
0
0
16
3
5
4
24
7
0
16
0
5
4
1
0
3
0
43
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
43
0
0
0
0
0
22
13
13
6
0
13
13
30
15
0
27
0
21
21
39
0
9
15
2
0
0
0
0
